Streamer,stat,Emote 1 Name,Emote 1 Stats,Emote 1 ImageURL,Emote 2 Name,Emote 2 Stats,Emote 2 ImageURL,Emote 3 Name,Emote 3 Stats,Emote 3 ImageURL,Emote 4 Name,Emote 4 Stats,Emote 4 ImageURL,Emote 5 Name,Emote 5 Stats,Emote 5 ImageURL,Emote 6 Name,Emote 6 Stats,Emote 6 ImageURL,Emote 7 Name,Emote 7 Stats,Emote 7 ImageURL,Command 1 Name,Command 1 Stats,Command 2 Name,Command 2 Stats,Command 3 Name,Command 3 Stats,Command 4 Name,Command 4 Stats,Command 5 Name,Command 5 Stats,Command 6 Name,Command 6 Stats,Command 7 Name,Command 7 Stats
EWROON,Top FFZ Emotes,KEKW,760 266,https://cdn.frankerfacez.com/emoticon/381875/1,PogU,744 398,https://cdn.frankerfacez.com/emoticon/256055/1,Sadge,627 493,https://cdn.frankerfacez.com/emoticon/425196/1,KeK,565 489,https://cdn.frankerfacez.com/emoticon/265914/1,widepeepoHappy,529 809,https://cdn.frankerfacez.com/emoticon/270930/1,PepeLaugh,494 157,https://cdn.frankerfacez.com/emoticon/263820/1,Pog,468 782,https://cdn.frankerfacez.com/emoticon/210748/1,
EWROON,Top Commands,!watchtime,243 144,!tfu,187 337,!hug,161 437,!love,151 615,!followage,82 660,!r,53 789,!prime,53 570
Nervarien,Top Twitch Emotes,Kappa,500 343,https://static-cdn.jtvnw.net/emoticons/v1/25/1.0,<3,355 440,https://static-cdn.jtvnw.net/emoticons/v1/9/1.0,PogChamp,255 050,https://static-cdn.jtvnw.net/emoticons/v1/88/1.0,146 964,https://static-cdn.jtvnw.net/emoticons/v1/9/1.0,145 057,https://static-cdn.jtvnw.net/emoticons/v1/3/1.0,nervSub,119 806,https://static-cdn.jtvnw.net/emoticons/v1/28277/1.0,LUL,115 600,https://static-cdn.jtvnw.net/emoticons/v1/425618/1.0,
Nervarien,Top 7TV Emotes,xdd,44 749,https://cdn.7tv.app/emote/613937fcf7977b64f644c0d2/1x.webp,FIRE,36 897,https://cdn.7tv.app/emote/60c26d9b1142dcb0206e96af/1x.webp,G2,32 782,https://cdn.7tv.app/emote/61d4436388ca5a6bf6753a44/1x.webp,POLSKA,27 413,https://cdn.7tv.app/emote/60b5261b08d6d892adc5a4f9/1x.webp,xD,25 598,https://cdn.7tv.app/emote/60afba2852a13d1adb2cb7b1/1x.webp,Prayge,20 478,https://cdn.7tv.app/emote/60aec2196cfcffe15f4e4f93/1x.webp,nerfksante,19 996,https://cdn.7tv.app/emote/64d4818e907df22a688cf6d7/1x.webp,
Nervarien,Top BTTV Emotes,EZ,49 919,https://cdn.betterttv.net/emote/5590b223b344e2c42a9e28e3/1x,D:,38 346,https://cdn.betterttv.net/emote/55028cd2135896936880fdd7/1x,POGGERS,15 371,https://cdn.betterttv.net/emote/58ae8407ff7b7276f8e594f2/1x,catJAM,13 815,https://cdn.betterttv.net/emote/5f1b0186cf6d2144653d2970/1x,LuL,13 505,https://cdn.betterttv.net/emote/567b00c61ddbe1786688a633/1x,PepoCheer,13 227,https://cdn.betterttv.net/emote/5abd36396723dc149c678e90/1x,PogU,10 965,https://cdn.betterttv.net/emote/5e4e7a1f08b4447d56a92967/1x,
Nervarien,Top FFZ Emotes,KEKW,111 258,https://cdn.frankerfacez.com/emoticon/381875/1,Pog,21 916,https://cdn.frankerfacez.com/emoticon/210748/1,Sadge,12 494,https://cdn.frankerfacez.com/emoticon/425196/1,Kapp,11 048,https://cdn.frankerfacez.com/emoticon/218860/1,PogU,8606,https://cdn.frankerfacez.com/emoticon/256055/1,HUH,6552,https://cdn.frankerfacez.com/emoticon/660211/1,peepoLove,6092,https://cdn.frankerfacez.com/emoticon/250614/1,
Nervarien,Top Commands,!wynik,104 647,!kfc,45 958,!skrzynka,42 311,!dropy,30 585,!shot,28 126,!strona,21 794,!west,20 111
Overpow,Top Twitch Emotes,Kappa,546 866,https://static-cdn.jtvnw.net/emoticons/v1/25/1.0,PogChamp,384 066,https://static-cdn.jtvnw.net/emoticons/v1/88/1.0,LUL,302 622,https://static-cdn.jtvnw.net/emoticons/v1/425618/1.0,4Head,274 389,https://static-cdn.jtvnw.net/emoticons/v1/354/1.0,TriHard,194 151,https://static-cdn.jtvnw.net/emoticons/v1/120232/1.0,BibleThump,190 156,https://static-cdn.jtvnw.net/emoticons/v1/86/1.0,BloodTrail,145 484,https://static-cdn.jtvnw.net/emoticons/v1/69/1.0,
Overpow,Top 7TV Emotes,xdd,214 731,https://cdn.7tv.app/emote/613937fcf7977b64f644c0d2/1x.webp,xD,184 419,https://cdn.7tv.app/emote/60afba2852a13d1adb2cb7b1/1x.webp,POLICE,121 096,https://cdn.7tv.app/emote/60afbab3199b90afe4b56399/1x.webp,xd,99 493,https://cdn.7tv.app/emote/60773136a807bed006130b28/1x.webp,FIRE,79 047,https://cdn.7tv.app/emote/60c26d9b1142dcb0206e96af/1x.webp,padaczka,70 227,https://cdn.7tv.app/emote/63213327351dcc82e6f42029/1x.webp,sigma,69 461,https://cdn.7tv.app/emote/638b82ae05b9c52431a224f6/1x.webp,
Overpow,Top BTTV Emotes,xD,811 710,https://cdn.betterttv.net/emote/55c4cd66130b3c721ae66100/1x,D:,493 043,https://cdn.betterttv.net/emote/55028cd2135896936880fdd7/1x,EZ,453 550,https://cdn.betterttv.net/emote/5590b223b344e2c42a9e28e3/1x,blobDance,434 509,https://cdn.betterttv.net/emote/5ada077451d4120ea3918426/1x,POLICE,425 953,https://cdn.betterttv.net/emote/5e15e00c0550d42106b90042/1x,TriDance,407 425,https://cdn.betterttv.net/emote/5d1e70f498539c4801cc3811/1x,pepeFASTJAM,380 360,https://cdn.betterttv.net/emote/5d24b2b253fb4737754909d4/1x,
Overpow,Top FFZ Emotes,KEKW,620 365,https://cdn.frankerfacez.com/emoticon/381875/1,PogU,328 215,https://cdn.frankerfacez.com/emoticon/305817/1,Pog,176 485,https://cdn.frankerfacez.com/emoticon/305343/1,monkaW,138 718,https://cdn.frankerfacez.com/emoticon/214681/1,2Head,126 397,https://cdn.frankerfacez.com/emoticon/294078/1,peepoBlush,98 129,https://cdn.frankerfacez.com/emoticon/420023/1,WideHardo,93 821,https://cdn.frankerfacez.com/emoticon/309114/1,
Overpow,Top Commands,!sr,133 169,!song,74 638,!coleci,72 809,!songrequest,57 756,!when,48 055,!uptime,45 298,!watchtime,40 899
Putrefy,Top Twitch Emotes,Kappa,73 999,https://static-cdn.jtvnw.net/emoticons/v1/25/1.0,kiszakHajs,73 178,https://static-cdn.jtvnw.net/emoticons/v1/301610766/1.0,kiszakKEKW2,62 131,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_f7b4dd3554704ccabd1d2bc1110db293/1.0,:D,45 665,https://static-cdn.jtvnw.net/emoticons/v1/555555560/1.0,kiszakHI2,36 840,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_9e89200db5f64fc0b2e53e9110ff7eb6/1.0,kiszakHI,34 014,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_1ab239910d7040c4b5dd323309701de1/1.0,putrefyKEKW2,26 957,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_f7b4dd3554704ccabd1d2bc1110db293/1.0,
Putrefy,Top 7TV Emotes,MALPY,107 752,https://cdn.7tv.app/emote/613bc795033f70957a1272d0/1x.webp,ESSA,32 475,https://cdn.7tv.app/emote/65302c38acc58bf478c45a58/1x.webp,MONKE,25 657,https://cdn.7tv.app/emote/62e94cec80419c32e6821ea1/1x.webp,AYAYA,15 202,https://cdn.7tv.app/emote/60e98973f14d8f51559f7150/1x.webp,oho,11 962,https://cdn.7tv.app/emote/647d2067d4b5d6083e9227e5/1x.webp,kiszakJAM,5601,https://cdn.7tv.app/emote/660b0ec66b58e23c2b1d41c8/1x.webp,juh,4576,https://cdn.7tv.app/emote/64cd931ed3cf2f1c8cca5264/1x.webp,
Putrefy,Top BTTV Emotes,gachiRoll,364 523,https://cdn.betterttv.net/emote/5e50bfef751afe7d553e2a63/1x,KEKW,121 493,https://cdn.betterttv.net/emote/603e3eec306b602acc5959d8/1x,catJAM,19 906,https://cdn.betterttv.net/emote/5f1b0186cf6d2144653d2970/1x,pepeJAM,18 897,https://cdn.betterttv.net/emote/5b77ac3af7bddc567b1d5fb2/1x,ratJAM,12 787,https://cdn.betterttv.net/emote/5f43037db2efd65d77e8a88f/1x,monkaS,7034,https://cdn.betterttv.net/emote/56e9f494fff3cc5c35e5287e/1x,gachiDance,6647,https://cdn.betterttv.net/emote/5f3ec3573212445d6fb49b24/1x,
Putrefy,Top FFZ Emotes,DICKS,50 581,https://cdn.frankerfacez.com/emoticon/19972/1,KEKW,32 660,https://cdn.frankerfacez.com/emoticon/381875/1,PepegaPhone,9208,https://cdn.frankerfacez.com/emoticon/312720/1,Pog,6126,https://cdn.frankerfacez.com/emoticon/210748/1,EZY,5740,https://cdn.frankerfacez.com/emoticon/185890/1,Kapp,5002,https://cdn.frankerfacez.com/emoticon/218860/1,Sadge,4811,https://cdn.frankerfacez.com/emoticon/425196/1,
Putrefy,Top Commands,!essa,46 401,!gamble,41 683,!points,17 098,!watchtime,6044,!play,3847,!ticket,3002,!lista,1918
Franio,Top Twitch Emotes,<3,249 775,https://static-cdn.jtvnw.net/emoticons/v1/555555584/1.0,DansGame,95 105,https://static-cdn.jtvnw.net/emoticons/v1/33/1.0,NotLikeThis,70 196,https://static-cdn.jtvnw.net/emoticons/v1/58765/1.0,cmonBruh,58 362,https://static-cdn.jtvnw.net/emoticons/v1/84608/1.0,:),56 886,https://static-cdn.jtvnw.net/emoticons/v1/1/1.0,ResidentSleeper,52 856,https://static-cdn.jtvnw.net/emoticons/v1/245/1.0,BloodTrail,50 571,https://static-cdn.jtvnw.net/emoticons/v1/69/1.0,
Franio,Top 7TV Emotes,FIRE,977 271,https://cdn.7tv.app/emote/60c26d9b1142dcb0206e96af/1x.webp,wesele,803 208,https://cdn.7tv.app/emote/631a29c0b2ef04bef5df1617/1x.webp,xdd,787 331,https://cdn.7tv.app/emote/613937fcf7977b64f644c0d2/1x.webp,sigma,443 519,https://cdn.7tv.app/emote/638b82ae05b9c52431a224f6/1x.webp,xd,420 880,https://cdn.7tv.app/emote/60773136a807bed006130b28/1x.webp,mad,313 802,https://cdn.7tv.app/emote/61b63b648ffada6c4bafacc5/1x.webp,??,311 430,https://cdn.7tv.app/emote/63db021ef74db58df4e644c2/1x.webp,
Franio,Top BTTV Emotes,POLICE,5 118 663,https://cdn.betterttv.net/emote/5e15e00c0550d42106b90042/1x,xD,2 742 964,https://cdn.betterttv.net/emote/55c4cd66130b3c721ae66100/1x,EZ,875 665,https://cdn.betterttv.net/emote/5590b223b344e2c42a9e28e3/1x,D:,598 742,https://cdn.betterttv.net/emote/55028cd2135896936880fdd7/1x,lebronJAM,435 978,https://cdn.betterttv.net/emote/5fa939a9f32aa26441c83a70/1x,PogU,330 541,https://cdn.betterttv.net/emote/60551e7f306b602acc5a021d/1x,Porvalo,242 908,https://cdn.betterttv.net/emote/5cb9e1379e14015bf3d0aed2/1x,
Franio,Top FFZ Emotes,PeepoGlad,227 825,https://cdn.frankerfacez.com/emoticon/244322/1,Sadeg,148 284,https://cdn.frankerfacez.com/emoticon/480289/1,PogU,111 698,https://cdn.frankerfacez.com/emoticon/422810/1,PepeCringe,108 849,https://cdn.frankerfacez.com/emoticon/417551/1,YIKERS,94 659,https://cdn.frankerfacez.com/emoticon/313785/1,PeepoGlad,57 835,https://cdn.frankerfacez.com/emoticon/405469/1,Sadge,56 201,https://cdn.frankerfacez.com/emoticon/425196/1,
Franio,Top Commands,!kiedystream,123 891,!watchtime,103 739,!ticket,77 051,!sr,76 327,!redeem,46 932,!tts,36 910,!showemote,32 165
Slayproxx,Top Twitch Emotes,Kappa,164 681,https://static-cdn.jtvnw.net/emoticons/v1/25/1.0,LUL,108 413,https://static-cdn.jtvnw.net/emoticons/v1/425618/1.0,BloodTrail,56 963,https://static-cdn.jtvnw.net/emoticons/v1/69/1.0,slejH,48 501,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_90cd93d7689147aea1bb9fdb0fb6332b/1.0,Jebaited,45 943,https://static-cdn.jtvnw.net/emoticons/v1/114836/1.0,:D,39 556,https://static-cdn.jtvnw.net/emoticons/v1/555555560/1.0,:),38 047,https://static-cdn.jtvnw.net/emoticons/v1/1/1.0,
Slayproxx,Top 7TV Emotes,xdd,408 777,https://cdn.7tv.app/emote/613937fcf7977b64f644c0d2/1x.webp,sigma,84 599,https://cdn.7tv.app/emote/638b82ae05b9c52431a224f6/1x.webp,HUH,71 968,https://cdn.7tv.app/emote/614888e71eb7078240527457/1x.webp,sad,62 184,https://cdn.7tv.app/emote/62addd5dc498e86eaf5e9078/1x.webp,FIRE,61 389,https://cdn.7tv.app/emote/613eb5ab7b14fdf700b8b09c/1x.webp,padaczka,52 331,https://cdn.7tv.app/emote/63213327351dcc82e6f42029/1x.webp,oh,51 266,https://cdn.7tv.app/emote/65cfde8f674a7cf23a7d4376/1x.webp,
Slayproxx,Top BTTV Emotes,D:,423 552,https://cdn.betterttv.net/emote/55028cd2135896936880fdd7/1x,blobDance,297 078,https://cdn.betterttv.net/emote/5ada077451d4120ea3918426/1x,EZ,281 259,https://cdn.betterttv.net/emote/5590b223b344e2c42a9e28e3/1x,POLICE,219 008,https://cdn.betterttv.net/emote/5e15e00c0550d42106b90042/1x,PogU,202 132,https://cdn.betterttv.net/emote/5e4e7a1f08b4447d56a92967/1x,RainbowPls,198 765,https://cdn.betterttv.net/emote/5b35cae2f3a33e2b6f0058ef/1x,OMEGALUL,173 702,https://cdn.betterttv.net/emote/583089f4737a8e61abb0186b/1x,
Slayproxx,Top FFZ Emotes,KEKW,703 525,https://cdn.frankerfacez.com/emoticon/381875/1,YEP,229 782,https://cdn.frankerfacez.com/emoticon/418189/1,LULW,154 072,https://cdn.frankerfacez.com/emoticon/139407/1,Pog,144 922,https://cdn.frankerfacez.com/emoticon/210748/1,OMEGALUL,102 457,https://cdn.frankerfacez.com/emoticon/128054/1,PogU,98 234,https://cdn.frankerfacez.com/emoticon/411242/1,FeelsStrongMan,92 998,https://cdn.frankerfacez.com/emoticon/64210/1,
Slayproxx,Top Commands,!sr,33 787,!songlist,9036,!b,7365,!a,5689,!skip,5491,!uptime,4846,!spawn,4452
OfficialHyper,Top Twitch Emotes,:D,6824,https://static-cdn.jtvnw.net/emoticons/v1/555555560/1.0,Kappa,6184,https://static-cdn.jtvnw.net/emoticons/v1/25/1.0,:),5381,https://static-cdn.jtvnw.net/emoticons/v1/1/1.0,<3,3810,https://static-cdn.jtvnw.net/emoticons/v1/555555584/1.0,hyperroMad,2632,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_380d5c2174cd44eea55898eb27c9d555/1.0,LUL,2497,https://static-cdn.jtvnw.net/emoticons/v1/425618/1.0,DoritosChip,1618,https://static-cdn.jtvnw.net/emoticons/v1/102242/1.0,
OfficialHyper,Top 7TV Emotes,xdd,49 328,https://cdn.7tv.app/emote/613937fcf7977b64f644c0d2/1x.webp,xd,21 483,https://cdn.7tv.app/emote/60773136a807bed006130b28/1x.webp,kurwa,18 023,https://cdn.7tv.app/emote/60c63fa46184f8c1da6b21a5/1x.webp,xD,17 108,https://cdn.7tv.app/emote/60afba2852a13d1adb2cb7b1/1x.webp,XD,11 051,https://cdn.7tv.app/emote/60afba2852a13d1adb2cb7b1/1x.webp,gg,10 573,https://cdn.7tv.app/emote/63bd87eb35432ece36fd9e5a/1x.webp,XD,10 490,https://cdn.7tv.app/emote/625c65d75589ab619fc237d4/1x.webp,
OfficialHyper,Top BTTV Emotes,:tf:,838,https://cdn.betterttv.net/emote/54fa8f1401e468494b85b537/1x,D:,657,https://cdn.betterttv.net/emote/55028cd2135896936880fdd7/1x,monkaS,197,https://cdn.betterttv.net/emote/56e9f494fff3cc5c35e5287e/1x,haHAA,77,https://cdn.betterttv.net/emote/555981336ba1901877765555/1x,FireSpeed,53,https://cdn.betterttv.net/emote/566c9ff365dbbdab32ec0541/1x,VisLaud,47,https://cdn.betterttv.net/emote/550352766f86a5b26c281ba2/1x,GabeN,28,https://cdn.betterttv.net/emote/54fa90ba01e468494b85b543/1x,
OfficialHyper,Top FFZ Emotes,CatBag,3,https://cdn.frankerfacez.com/emoticon/25927/1,YooHoo,2,https://cdn.frankerfacez.com/emoticon/6/1,ManChicken,2,https://cdn.frankerfacez.com/emoticon/4/1,LilZ,1,https://cdn.frankerfacez.com/emoticon/28136/1,LaterSooner,1,https://cdn.frankerfacez.com/emoticon/149346/1,BORT,1,https://cdn.frankerfacez.com/emoticon/142673/1,
OfficialHyper,Top Commands,!ticket,9356,!points,3883,!elo,3857,!emeritos,2308,!fjut,2049,!watchtime,1051,!celownik,926
BanduraCartel,Top Twitch Emotes,<3,42 995,https://static-cdn.jtvnw.net/emoticons/v1/555555584/1.0,popooJAM,26 967,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_40e9fec603c745db87d2c83e4405f6fd/1.0,StinkyCheese,14 941,https://static-cdn.jtvnw.net/emoticons/v1/90076/1.0,dzinoBASS,14 302,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_654d3d317895487d9e4a9fccc2a44ce9/1.0,DinoDance,14 018,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_dcd06b30a5c24f6eb871e8f5edbd44f7/1.0,TwitchConHYPE,11 483,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_13b6dd7f3a3146ef8dc10f66d8b42a96/1.0,bandiTeddy,7996,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_c3da8cd71c6d480b95b66d105bd9208f/1.0,
BanduraCartel,Top 7TV Emotes,FIRE,1 416 838,https://cdn.7tv.app/emote/60c26d9b1142dcb0206e96af/1x.webp,kosa,909 382,https://cdn.7tv.app/emote/63e0095f90e9cc0a8488cbe1/1x.webp,xdd,329 706,https://cdn.7tv.app/emote/613937fcf7977b64f644c0d2/1x.webp,neexPaluszek,197 042,https://cdn.7tv.app/emote/64b40f94b230f419266fc8fd/1x.webp,xd,166 833,https://cdn.7tv.app/emote/60773136a807bed006130b28/1x.webp,wesele,164 477,https://cdn.7tv.app/emote/631a29c0b2ef04bef5df1617/1x.webp,Dance,121 152,https://cdn.7tv.app/emote/60af912352a13d1adb2612ec/1x.webp,
BanduraCartel,Top BTTV Emotes,POLICE,31 685,https://cdn.betterttv.net/emote/60fd94c32d1eba5400d177fa/1x,xar2EDM,8372,https://cdn.betterttv.net/emote/5b7e01fbe429f82909e0013a/1x,D:,7266,https://cdn.betterttv.net/emote/55028cd2135896936880fdd7/1x,NaM,6239,https://cdn.betterttv.net/emote/566ca06065dbbdab32ec054e/1x,TaxiBro,4503,https://cdn.betterttv.net/emote/54fbefeb01abde735115de5b/1x,catJam,2800,https://cdn.betterttv.net/emote/60f7bca42d1eba5400d0c133/1x,BanduraJAM,2755,https://cdn.betterttv.net/emote/61b009ae002cdeedc21ea7b5/1x,
BanduraCartel,Top FFZ Emotes,BibleThump,30,https://cdn.frankerfacez.com/emoticon/757384/1,ManChicken,12,https://cdn.frankerfacez.com/emoticon/4/1,ZreknarF,11,https://cdn.frankerfacez.com/emoticon/27081/1,LaterSooner,8,https://cdn.frankerfacez.com/emoticon/149346/1,ZliL,7,https://cdn.frankerfacez.com/emoticon/28138/1,BeanieHipster,6,https://cdn.frankerfacez.com/emoticon/3/1,LilZ,6,https://cdn.frankerfacez.com/emoticon/28136/1,
BanduraCartel,Top Commands,!g4,21 043,!sr,4696,!g4skins,3767,!statki,3755,!elo,3404,!ppv,2431,!watchtime,1826
MrDzinold,Top Twitch Emotes,dzinoBASS,480 937,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_654d3d317895487d9e4a9fccc2a44ce9/1.0,<3,331 223,https://static-cdn.jtvnw.net/emoticons/v1/555555584/1.0,PogChamp,104 994,https://static-cdn.jtvnw.net/emoticons/v1/305954156/1.0,dzinoDANCE,100 069,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_7bebde9dbd46483bae8783a20a8dccab/1.0,dzinoSUB,59 556,https://static-cdn.jtvnw.net/emoticons/v1/emotesv2_20ff87d6dc534bb8b74afe1eb6da5fac/1.0,BibleThump,52 312,https://static-cdn.jtvnw.net/emoticons/v1/86/1.0,NotLikeThis,37 420,https://static-cdn.jtvnw.net/emoticons/v1/58765/1.0,
MrDzinold,Top 7TV Emotes,xdd,327 706,https://cdn.7tv.app/emote/613937fcf7977b64f644c0d2/1x.webp,xd,231 197,https://cdn.7tv.app/emote/60773136a807bed006130b28/1x.webp,FIRE,149 765,https://cdn.7tv.app/emote/60b2c11f7b408d1bbc1602cf/1x.webp,xddd,89 760,https://cdn.7tv.app/emote/62f96c9c4e1db09f99482774/1x.webp,zyzzBass,86 218,https://cdn.7tv.app/emote/60ae24b3aee2aa55389609aa/1x.webp,sigma,76 367,https://cdn.7tv.app/emote/638b82ae05b9c52431a224f6/1x.webp,xdd,70 166,https://cdn.7tv.app/emote/63666eddc3d9bf9bf13bb19d/1x.webp,
MrDzinold,Top BTTV Emotes,PLGurom,253 930,https://cdn.betterttv.net/emote/5f00641b6bd7f3052a0c2663/1x,EZ,174 890,https://cdn.betterttv.net/emote/5590b223b344e2c42a9e28e3/1x,D:,132 819,https://cdn.betterttv.net/emote/55028cd2135896936880fdd7/1x,dogJAM,82 192,https://cdn.betterttv.net/emote/5f2e2fcf6f378244660275ae/1x,PepoCheer,79 985,https://cdn.betterttv.net/emote/5abd36396723dc149c678e90/1x,MODS,52 041,https://cdn.betterttv.net/emote/603451b77c74605395f3295d/1x,pepoJAM,50 673,https://cdn.betterttv.net/emote/5e9a4387ce7cbf62fe15136e/1x,
MrDzinold,Top FFZ Emotes,Sadge,48 829,https://cdn.frankerfacez.com/emoticon/425196/1,POGGERS,29 370,https://cdn.frankerfacez.com/emoticon/214129/1,peepoLove,12 621,https://cdn.frankerfacez.com/emoticon/250614/1,POGGIES,10 213,https://cdn.frankerfacez.com/emoticon/257284/1,PeepoGlad,9939,https://cdn.frankerfacez.com/emoticon/244322/1,Pog,9706,https://cdn.frankerfacez.com/emoticon/210748/1,peepoBlush,8551,https://cdn.frankerfacez.com/emoticon/420023/1,
MrDzinold,Top Commands,!sr,34 602,!watchtime,30 767,!prime,16 946,!agata,16 833,!song,16 299,!followage,13 330,!klikaj,12 344
PAGO3,Top Twitch Emotes,pagoLapki,1 093 500,https://static-cdn.jtvnw.net/emoticons/v1/119003/1.0,Kappa,825 358,https://static-cdn.jtvnw.net/emoticons/v1/25/1.0,pagoTFU,650 004,https://static-cdn.jtvnw.net/emoticons/v1/106540/1.0,pagoWitam,454 569,https://static-cdn.jtvnw.net/emoticons/v1/80336/1.0,LUL,338 837,https://static-cdn.jtvnw.net/emoticons/v1/425618/1.0,254 633,https://static-cdn.jtvnw.net/emoticons/v1/3/1.0,PogChamp,244 459,https://static-cdn.jtvnw.net/emoticons/v1/88/1.0,
PAGO3,Top 7TV Emotes,xdd,84 891,https://cdn.7tv.app/emote/613937fcf7977b64f644c0d2/1x.webp,xD,54 155,https://cdn.7tv.app/emote/60afba2852a13d1adb2cb7b1/1x.webp,xd,48 880,https://cdn.7tv.app/emote/60773136a807bed006130b28/1x.webp,FIRE,21 608,https://cdn.7tv.app/emote/60c26d9b1142dcb0206e96af/1x.webp,Zamieszki,14 005,https://cdn.7tv.app/emote/60c46fbfa288c992307eaaf2/1x.webp,wesele,13 268,https://cdn.7tv.app/emote/631a29c0b2ef04bef5df1617/1x.webp,papa,13 229,https://cdn.7tv.app/emote/61b63bf78ffada6c4baface8/1x.webp,
PAGO3,Top BTTV Emotes,catJAM,293 067,https://cdn.betterttv.net/emote/5f1b0186cf6d2144653d2970/1x,PLGurom,210 125,https://cdn.betterttv.net/emote/5f00641b6bd7f3052a0c2663/1x,HACKERMANS,174 223,https://cdn.betterttv.net/emote/5b490e73cf46791f8491f6f4/1x,HACKS,169 219,https://cdn.betterttv.net/emote/569c12df74e294571e59fded/1x,PartyParrot,138 853,https://cdn.betterttv.net/emote/59f06613ba7cdd47e9a4cad2/1x,D:,128 299,https://cdn.betterttv.net/emote/55028cd2135896936880fdd7/1x,EZ,126 709,https://cdn.betterttv.net/emote/5590b223b344e2c42a9e28e3/1x,
PAGO3,Top FFZ Emotes,KEKW,232 481,https://cdn.frankerfacez.com/emoticon/381875/1,KEKW,220 912,https://cdn.frankerfacez.com/emoticon/389094/1,Pog,38 753,https://cdn.frankerfacez.com/emoticon/210748/1,sadKEK,26 324,https://cdn.frankerfacez.com/emoticon/387103/1,PogU,25 048,https://cdn.frankerfacez.com/emoticon/256055/1,Kapp,23 687,https://cdn.frankerfacez.com/emoticon/218860/1,KEKM,17 232,https://cdn.frankerfacez.com/emoticon/542024/1,
PAGO3,Top Commands,!ticket,283 580,!elo,71 320,!cfg,55 276,!aszimov,53 198,!drabinka,38 679,!celownik,35 584,!baton,33 388
RandomBruceTV,Top Twitch Emotes,BloodTrail,120 959,https://static-cdn.jtvnw.net/emoticons/v1/69/1.0,Kappa,93 160,https://static-cdn.jtvnw.net/emoticons/v1/25/1.0,LUL,78 192,https://static-cdn.jtvnw.net/emoticons/v1/425618/1.0,StinkyCheese,74 244,https://static-cdn.jtvnw.net/emoticons/v1/90076/1.0,<3,63 604,https://static-cdn.jtvnw.net/emoticons/v1/555555584/1.0,PogChamp,62 778,https://static-cdn.jtvnw.net/emoticons/v1/305954156/1.0,:),59 350,https://static-cdn.jtvnw.net/emoticons/v1/1/1.0,
RandomBruceTV,Top 7TV Emotes,xdd,108 142,https://cdn.7tv.app/emote/613937fcf7977b64f644c0d2/1x.webp,xD,94 669,https://cdn.7tv.app/emote/60afba2852a13d1adb2cb7b1/1x.webp,xd,72 211,https://cdn.7tv.app/emote/62f96c9c4e1db09f99482774/1x.webp,wesele,50 221,https://cdn.7tv.app/emote/631a29c0b2ef04bef5df1617/1x.webp,sigma,48 543,https://cdn.7tv.app/emote/638b82ae05b9c52431a224f6/1x.webp,kurwa,42 794,https://cdn.7tv.app/emote/60c63fa46184f8c1da6b21a5/1x.webp,Enough,39 677,https://cdn.7tv.app/emote/63d68a0b202fab2614b794ec/1x.webp,
RandomBruceTV,Top BTTV Emotes,POLICE,491 808,https://cdn.betterttv.net/emote/60fd94c32d1eba5400d177fa/1x,xD,429 501,https://cdn.betterttv.net/emote/55c4cd66130b3c721ae66100/1x,EZ,153 042,https://cdn.betterttv.net/emote/5590b223b344e2c42a9e28e3/1x,peepoDJ,140 556,https://cdn.betterttv.net/emote/601b35be4e3ab965ef7684b2/1x,MONKE,130 490,https://cdn.betterttv.net/emote/603be3937c74605395f35fd6/1x,blobDance,116 839,https://cdn.betterttv.net/emote/5ada077451d4120ea3918426/1x,monkaS,78 711,https://cdn.betterttv.net/emote/56e9f494fff3cc5c35e5287e/1x,
RandomBruceTV,Top FFZ Emotes,KEKW,268 944,https://cdn.frankerfacez.com/emoticon/387104/1,2Head,71 111,https://cdn.frankerfacez.com/emoticon/294078/1,PogU,32 763,https://cdn.frankerfacez.com/emoticon/341162/1,PLgurom,28 924,https://cdn.frankerfacez.com/emoticon/378342/1,peepoBlanket,15 730,https://cdn.frankerfacez.com/emoticon/262458/1,PepoG,8380,https://cdn.frankerfacez.com/emoticon/218530/1,YEP,4295,https://cdn.frankerfacez.com/emoticon/418189/1,
RandomBruceTV,Top Commands,!sr,46 723,!gamble,36 586,!watchtime,28 662,!rank,24 492,!opgg,23 467,!ticket,18 824,!song,13 820
